stim_site,peak,POL ROFC1-Ref,POL ROFC2-Ref,POL ROFC3-Ref,POL ROFC5-Ref,POL ROFC6-Ref,POL RSGC3-Ref,POL RSGC4-Ref,POL RSGC5-Ref,POL RSGC6-Ref,POL RH3-Ref,POL RH4-Ref,POL RH5-Ref,POL RA1-Ref,POL RA2-Ref,POL RA3-Ref,POL RA4-Ref,POL RA5-Ref,POL LOFC1-Ref,POL LOFC2-Ref,POL LOFC6-Ref,POL LOFC7-Ref,POL LOFC8-Ref,POL LSGC2-Ref,POL LSGC3-Ref,POL LSGC4-Ref,POL LH1-Ref,POL LH2-Ref,POL LH3-Ref,POL LH4-Ref,POL LH5-Ref,POL LA1-Ref,POL LA2-Ref,POL LA3-Ref,POL LA4-Ref,POL LA5-Ref,POL RVC1-Ref,POL RVC2-Ref,POL RVC3-Ref,POL LVC1-Ref,POL LVC2-Ref,POL LVC3-Ref
RSGC_3_4_6mA_ab,N1,8.988294859462613,2.9989697448340644,2.9898191795811133,1.883846948464183,1.8606253986642132,1.6858874150030705,2.2168685173239906,17.09202248663523,4.470560786514246,2.0366540842870804,1.231209666257156,0.8284137707869835,7.352650296387434,3.3429773617272702,2.8423975758278344,3.542438220986825,3.8521131985532384,7.774163789846231,7.849640362773106,4.696603110286059,5.815914014256139,4.433731499656819,17.824592810453698,20.054517589989253,18.72407043713553,2.7911240560310735,2.2871080073683165,1.2705139257541684,1.5749754049255351,3.0171058571598155,8.483326392548827,7.413444533013859,7.030322256174619,6.9153660133859125,4.764158814298723,4.711380677048934,1.9549023304081352,7.447890880887562,11.674721425995953,12.395184286751132,10.66565684871976
RSGC_3_4_6mA_ab,N2,12.826964243444767,12.449753442528165,8.948953094424322,9.529341906199804,9.395694088964321,10.826903524832758,8.198469649712496,11.36194452376192,9.10212400379266,9.498644831632074,9.982302917294772,7.256711135622166,15.670773050788142,12.421592740909533,13.636212318732893,12.446593650849024,13.545693973220013,10.66172438750614,10.595750978112497,8.537782703088642,8.51824469579211,7.304315598596982,24.605496957395555,30.09993227621157,27.11697715246326,3.8592546006785087,4.133659000080563,2.309211916727064,2.3318172881907637,5.85988989051077,17.243634113263465,15.362955052635048,14.372286033321151,14.631182503902455,10.36024104509792,14.22693839812914,13.54453115095932,11.909151372436474,16.473914568986125,16.765789811250393,17.435975726669447
ROFC_5_6_6mA_ab,N1,2.6835537130221296,2.610745077788139,2.4264984448865343,4.747466683696072,2.9207593975793555,2.5815203973250966,2.5915071604937805,2.588711184169876,2.5557730964069374,2.7712825997682704,2.9519648854100846,3.454352027959797,2.3927807624893136,2.554953245974115,2.6841972193256125,2.6981584017372566,2.7093346417929984,2.723798084051113,2.30217067733311,1.8291422619142776,1.9919715272035847,1.938566073135905,2.4178485990014855,2.3835899460253502,2.369325606898053,2.2561231871697727,1.4671540198408288,1.5819692662211864,1.2732593909412382,2.053691831860517,2.147366760633636,2.1521110914232957,2.2025577070898548,2.1849635906515514,2.0910994525735966,2.3428926388885696,2.412374182922465,2.422725694966656,2.3135003619991585,2.330334638493164,2.3547806187829017
ROFC_5_6_6mA_ab,N2,6.6417209976787985,5.411492837607319,5.280121428950961,23.214457356027133,17.103668874992632,5.430125946659569,5.424347884059695,5.5115016211618935,5.405462126420352,5.699685420945897,6.088857472997299,7.653250948982077,5.449225737768499,5.125023403585956,5.430377188040204,5.578424496778566,5.933972341542809,4.824056317586576,5.097536908182777,4.544748328134748,4.842707511467429,3.905067151636372,4.732643263022228,4.9745237107961815,5.0531159108496935,5.8316909340891625,7.782627125765482,8.897676004514851,6.9496247946313705,4.746107757851019,4.814621430953563,5.0214117947673005,5.057080697226094,5.264842799209174,5.208287054020285,5.190936209056235,5.3568690677176445,5.344716928107446,5.3961937743328985,5.041013947584173,5.373949591724029
RVC_1_2_6mA_ab,N1,4.801789831028724,6.6043861136969495,6.6310423616588245,6.047302996610276,6.012406521382588,7.861467022635223,17.121692550550012,7.7022641214279615,7.817275988391253,15.259238313375025,14.811730606987961,8.384271677549787,12.673118118105204,10.706700690273514,7.140630917554161,6.620851750025939,6.021755029427718,7.06177001447343,6.554271484412631,5.622614532204304,4.1352446292636165,5.576224203187066,10.773058979741254,10.712192685967803,10.290206417162976,4.713225862623927,2.392429485409195,1.235780516592296,1.9706935198184845,3.3166118855436313,7.555127006624813,7.570163497249597,6.111841270826571,5.952734846238966,5.446863147145843,2.0447348104284084,1.753224074759498,12.095247093876988,7.007664387436754,7.136614510193853,7.546794859286784
RVC_1_2_6mA_ab,N2,4.477539807304924,9.68286759702345,6.679489499190521,6.704745927598705,6.6800814887994076,9.455768395317667,15.573253401389904,5.3825538255250365,5.2919217386468365,12.13621709940961,13.132561451349249,10.131147244807504,9.47089220955938,11.61666892709773,11.881235602795485,12.333927042286446,12.345021476308474,3.9191022463357528,4.908589931087238,2.451827566140968,5.023831607693856,2.7522156148206736,6.604778705813363,6.682025650430963,5.640677869938529,2.0230567697422317,2.7436501441835723,2.1780510036271474,3.411144182317866,2.2781057483508205,7.2004486234953715,5.081980821846506,5.489354008896884,5.5991333371797785,5.290821449936862,8.542676318830093,7.1123183279087785,11.964654302077095,4.701880572520031,3.7333665866826182,4.1783932795885725
